1;248;47,23908816;38,81021336;47,23990652;38,80984858;47,2407541;38,80961255;47,24082716;38,80935505;47,2406518;38,80763844;47,24128017;38,80742386;47,24117788;38,80701617;47,24192315;38,80652264;47,24229578;38,80749896;47,2425515;38,80832509;47,24271955;38,80961255;47,24277069;38,81051377;47,24306295;38,81162957;47,24331136;38,8112326;47,24315793;38,80985931;47,24348671;38,8094087;47,24388855;38,8090761;47,24423194;38,80816415;47,24456072;38,80737022;47,24467762;38,8070269;47,24496986;38,8066943;47,24519635;38,80628661;47,24551051;38,80659774;47,24584658;38,80637244;47,24581736;38,80601839;47,24618265;38,80548194;47,24643836;38,80493477;47,24667945;38,80460218;47,24683287;38,80413011;47,24701552;38,80400136;47,24753422;38,80399064;47,24758536;38,80434469;47,24781184;38,8047202;47,2478849;38,80491332;47,24779723;38,80523518;47,24776801;38,80566433;47,2478922;38,80609349;47,24813329;38,80660847;47,24836707;38,80699471;47,24887115;38,80750969;47,2497405;38,80820707;47,25036876;38,80868987;47,2509751;38,80911902;47,25177866;38,8097091;47,25256031;38,81030992;47,25335654;38,81093219;47,25407972;38,81153301;47,25494168;38,81223038;47,25581824;38,81292776;47,25644642;38,81343201;47,25720608;38,81421522;47,25799495;38,81498769;47,25963107;38,81677941;47,26066823;38,81789521;47,26065363;38,81831363;47,2607924;38,81869987;47,2609896;38,8191934;47,26125984;38,81981567;47,26155199;38,82031992;47,26187336;38,82091001;47,26239922;38,82171467;47,26279362;38,82218674;47,26323913;38,8227661;47,26367004;38,82325962;47,26397679;38,82356003;47,26441499;38,82396773;47,26499925;38,82448271;47,26560542;38,82506207;47,26629192;38,82571653;47,2667374;38,82608131;47,26730704;38,82661775;47,2679643;38,82715419;47,26824911;38,82731512;47,26860695;38,82755116;47,26859234;38,82732585;47,2687457;38,82671431;47,26924229;38,82692889;47,26965123;38,82686451;47,26967314;38,82726148;47,26951248;38,82809833;47,27059327;38,8285704;47,27046912;38,82951454;47,27037419;38,830169;47,27019893;38,83132771;47,26997255;38,83280829;47,26969505;38,83408502;47,26938104;38,8355656;47,26911814;38,8369067;47,26884794;38,83818344;47,26860695;38,83933142;47,26832944;38,84065107;47,26820529;38,84116605;47,26813957;38,841445;47,26851201;38,84199217;47,26895748;38,84279684;47,26932992;38,84337619;47,27004557;38,84407357;47,27117016;38,84511426;47,27184198;38,84573654;47,27268174;38,84642318;47,27317098;38,84684161;47,27448535;38,84757117;47,27552222;38,84808615;47,27685113;38,84875134;47,27853048;38,84965256;47,2797571;38,85023192;47,27978631;38,85158375;47,27848667;38,85284975;47,27720161;38,85396555;47,2762451;38,85469511;47,27565365;38,85523156;47,27567556;38,85547832;47,27552222;38,85572508;47,27541269;38,85585383;47,27542;38,85602549;47,27536888;38,85615424;47,27523015;38,85631517;47,2750476;38,85636881;47,27491617;38,85628298;47,27478473;38,85608986;47,27474822;38,8558431;47,27472632;38,85551051;47,2746679;38,85523156;47,27455837;38,85484532;47,27439043;38,85500625;47,27421518;38,8552101;47,27421518;38,8552101;47,27399612;38,85492042;47,27360911;38,85407284;47,27325861;38,85337547;47,27275476;38,85243133;47,27198802;38,85086492;47,27118476;38,84923414;47,2706809;38,84820417;47,26995794;38,84682015;47,26914005;38,84521082;47,26831484;38,84356931;47,26747501;38,84191707;47,26719749;38,84135917;47,26640877;38,83952454;47,26568576;38,8377972;47,26502847;38,83800105;47,26437847;38,83821562;47,2638015;38,83839801;47,26407173;38,84008244;47,26446611;38,84247497;47,26498465;38,84551123;47,26537902;38,84808615;47,26595597;38,85140136;47,26639416;38,85405138;47,26684695;38,85686234;47,26714637;38,85871843;47,26743119;38,86024192;47,2677087;38,86200145;47,26779633;38,86247352;47,26794239;38,86294559;47,26819069;38,86413649;47,26842438;38,86528448;47,26862886;38,86629299;47,26895018;38,86851386;47,2692715;38,87048796;47,26962202;38,87229041;47,26991413;38,87447909;47,27023544;38,87679652;47,27026465;38,8778694;47,2698411;38,87808398;47,26916926;38,87829855;47,26870188;38,87866333;47,26810305;38,87889937;47,26747501;38,87922123;47,26680313;38,87945727;47,26617507;38,87975768;47,26544475;38,880101;47,26535711;38,88037995;47,26484588;38,88068036;47,26418858;38,88104514;47,26334138;38,88160304;47,26277171;38,8819249;47,26211438;38,88216094;47,26153008;38,88254717;47,26074127;38,88297633;47,25993784;38,88366297;47,25974794;38,8828905;47,25973333;38,8820751;47,26071206;38,88211802;47,26196831;38,88162449;47,26300542;38,88110951;47,26405712;38,88059453;47,26506498;38,87999371;47,2657953;38,87941435;47,26564924;38,8778694;47,26559082;38,87679652;47,26526947;38,87570218;47,26505038;38,87441472;47,26491892;38,8731058;47,26468521;38,87121752;47,26446611;38,86956528;47,26415937;38,86827782;47,26385263;38,8669689;47,26377959;38,86596039;47,26347285;38,86411503;47,26278631;38,86417941;47,26196831;38,86460856;47,26129636;38,86430815;47,26097499;38,86370734;47,26043451;38,86308506;47,25999627;38,86329964;47,25990862;38,86259154;47,25983558;38,86201218;47,25922205;38,86216238;47,25862311;38,8623555;47,25799495;38,86244133;47,25738139;38,86115387;47,25669477;38,85935143;47,25600815;38,85716275;47,25548222;38,8552101;47,25524848;38,8536866;47,25457645;38,85098294;47,25413816;38,8490732;47,25387519;38,84772137;47,25349534;38,84634808;47,25318853;38,84523228;47,2525457;38,84439543;47,25201973;38,84237841;47,25146454;38,84029702;47,25101162;38,83847311;47,25048564;38,83669213;47,2501496;38,83534029;47,24985738;38,83426741;47,24877618;38,83343056;47,24772417;38,83259371;47,24675981;38,83179978;47,24608768;38,83122042;47,24532786;38,83066252;47,24471415;38,83019045;47,24414427;38,82967547;47,24366206;38,8293536;47,24315062;38,82804469;47,24253689;38,82656411;47,2419816;38,82519082;47,24144092;38,82390336;47,24092946;38,82259444;47,24005266;38,8205345;47,23978961;38,81849602;47,23958502;38,81630734;47,23938043;38,8140972;47,23929275;38,81210164;47,23916123;38,81081418;47,25954342;38,83967474;0;3810;1381
2;48;47,19894353;38,89606551;47,19976251;38,89602259;47,20065461;38,89593676;47,2014297;38,89580801;47,20227789;38,89559344;47,20268736;38,89542178;47,20257037;38,89434889;47,20255575;38,89295414;47,20248263;38,89162377;47,202468;38,89072255;47,202468;38,88973549;47,20211703;38,88894156;47,20166368;38,88829783;47,20112259;38,88731078;47,20074236;38,8863881;47,20030362;38,8855727;47,19996726;38,88490752;47,19955777;38,88394192;47,1991629;38,88325528;47,19882653;38,88243988;47,19837315;38,88168887;47,1981099;38,8812168;47,19778815;38,88057307;47,19760533;38,88074473;47,19745177;38,88087347;47,19724701;38,88115242;47,19710076;38,88099149;47,19696182;38,88117388;47,19673512;38,88132409;47,19656693;38,88156012;47,19647918;38,88172105;47,19634023;38,88179615;47,19604772;38,88178543;47,19613547;38,88208583;47,19653768;38,8831909;47,1968375;38,88396338;47,19720314;38,88521865;47,19740789;38,88591603;47,19759071;38,88674215;47,19786127;38,88776139;47,19808796;38,88866261;47,19842434;38,88992861;47,19853403;38,89076546;47,19859984;38,89149502;47,19868028;38,89253572;47,19878996;38,89346913;47,19882653;38,89431671;47,19887771;38,89536813;47,20049374;38,88982132;1;1711;621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;49;47,202468;38,88973549;47,20311145;38,88922051;47,20370371;38,88875917;47,20434714;38,88816908;47,20481509;38,8878043;47,20534152;38,88735369;47,20580946;38,88693527;47,20622621;38,88658122;47,20655523;38,88632372;47,20700853;38,88625935;47,20732292;38,88619498;47,20762999;38,88596967;47,20799555;38,88566926;47,20826606;38,88647393;47,20852195;38,88713912;47,20876322;38,88779357;47,2090118;38,8884373;47,20922382;38,88904885;47,20944315;38,88960675;47,20956012;38,8899608;47,20964785;38,89023975;47,20932617;38,89055088;47,20896062;38,89086202;47,20846346;38,8913019;47,20812715;38,89153794;47,20779815;38,89183835;47,20717669;38,89229969;47,2067965;38,89261082;47,20636513;38,89295414;47,20652598;38,89340476;47,2062189;38,89368371;47,20587526;38,89396265;47,20567785;38,89418796;47,20580215;38,89492825;47,20594838;38,89556125;47,20605074;38,8959153;47,20610923;38,89615134;47,2057729;38,8963981;47,20552431;38,89559344;47,20530497;38,8947244;47,20518798;38,89429525;47,20509293;38,8939412;47,20486627;38,89352277;47,20444219;38,89292196;47,20400349;38,89223531;47,2036379;38,8916345;47,20327963;38,89109806;47,20297984;38,89065817;47,20268005;38,89020756;47,20643093;38,88986424;3;1330;483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;28;47,20846346;38,8913019;47,2086828;38,89159158;47,20902642;38,89145211;47,2092165;38,89201001;47,20934079;38,89236406;47,20947239;38,89276103;47,20933348;38,89288977;47,2095455;38,89352277;47,20973558;38,89340476;47,20975752;38,89358715;47,20983063;38,89389828;47,21002802;38,89428452;47,21011575;38,8946493;47,21026928;38,89438108;47,2104155;38,89418796;47,21064213;38,89444545;47,21026928;38,89511064;47,21000609;38,89543251;47,20975021;38,89582947;47,20949432;38,89622644;47,20917264;38,89538959;47,208946;38,89484242;47,20866818;38,89411286;47,20838304;38,89335111;47,20804673;38,89254645;47,20779815;38,89183835;47,20812715;38,89153794;47,20846346;38,8913019;47,20926037;38,89390901;0;1231;447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;31;47,20964785;38,89023975;47,21015962;38,88986424;47,21066407;38,88941363;47,21092725;38,89023975;47,21113196;38,89076546;47,21132935;38,89125899;47,21148287;38,89167741;47,21168757;38,8921924;47,21183378;38,89255718;47,21153405;38,89307216;47,211227;38,89349059;47,21102229;38,89382318;47,21088339;38,8940914;47,21064213;38,89444545;47,2104155;38,89418796;47,21026928;38,89438108;47,21011575;38,8946493;47,21002802;38,89428452;47,20983063;38,89389828;47,20975752;38,89358715;47,20973558;38,89340476;47,2095455;38,89352277;47,20933348;38,89288977;47,20947239;38,89276103;47,20934079;38,89236406;47,2092165;38,89201001;47,20902642;38,89145211;47,2086828;38,89159158;47,20846346;38,8913019;47,20896062;38,89086202;47,20932617;38,89055088;47,21062751;38,89209584;1;815;296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;47;47,20799555;38,88566926;47,20859506;38,8851972;47,20914339;38,88475731;47,20996222;38,88409213;47,21058365;38,88355568;47,21115389;38,88305143;47,21158522;38,88268665;47,21195075;38,8824077;47,21243325;38,88201073;47,21299616;38,88152793;47,2132301;38,88108805;47,21335438;38,88063744;47,21382955;38,88027266;47,21430473;38,87987569;47,21476527;38,87947873;47,21526237;38,87908176;47,21548167;38,87978986;47,21569367;38,88036922;47,21586911;38,88081983;47,21616151;38,88123826;47,21654894;38,88175324;47,21704602;38,88218239;47,2175504;38,88259009;47,21817174;38,88305143;47,21808402;38,88312653;47,21798899;38,88324455;47,2179232;38,88339475;47,21752116;38,88370589;47,21689982;38,88428524;47,21631502;38,88476804;47,21577408;38,88517574;47,21516003;38,88570145;47,21425355;38,88648466;47,21350059;38,8870962;47,21279147;38,88767556;47,21185571;38,88845876;47,21125624;38,88895229;47,21066407;38,88941363;47,21015962;38,88986424;47,20964785;38,89023975;47,20956012;38,8899608;47,20944315;38,88960675;47,20922382;38,88904885;47,2090118;38,8884373;47,20876322;38,88779357;47,20852195;38,88713912;47,20826606;38,88647393;47,21279147;38,88492897;0;3214;1166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;50;47,21817174;38,88305143;47,21808402;38,88312653;47,21798899;38,88324455;47,2179232;38,88339475;47,21752116;38,88370589;47,21689982;38,88428524;47,21631502;38,88476804;47,21577408;38,88517574;47,21516003;38,88570145;47,21425355;38,88648466;47,21395383;38,88675288;47,21423893;38,88752535;47,21442169;38,88799742;47,21454597;38,88846949;47,21486031;38,88809398;47,21509423;38,88849095;47,21551091;38,88897375;47,21574484;38,88922051;47,21594952;38,88941363;47,21631502;38,88956383;47,21614689;38,88999299;47,21584718;38,89093712;47,21645391;38,89146284;47,2169583;38,89184907;47,21733842;38,89214948;47,21766736;38,89236406;47,21771122;38,89210657;47,21771122;38,89189199;47,2176235;38,8917096;47,21763081;38,89150575;47,21774046;38,89137701;47,2179232;38,89129117;47,21804747;38,89109806;47,21817174;38,8906689;47,21839834;38,88999299;47,21862494;38,88927415;47,21883692;38,88855532;47,21901236;38,88790086;47,2192755;38,88711766;47,21950941;38,88650611;47,21975793;38,88573364;47,21990413;38,88506845;47,2201161;38,88443545;47,2203427;38,88409213;47,22006494;38,88404921;47,21970677;38,88392046;47,21941438;38,88373807;47,21904159;38,88353423;47,21874921;38,88339475;47,2184422;38,88323382;47,21727994;38,88701037;0;1445;521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;32;47,21975793;38,88573364;47,22026229;38,88606623;47,22069355;38,88637737;47,22111018;38,88669923;47,2213587;38,88683871;47,22124175;38,88712839;47,2211248;38,88748244;47,22107364;38,88775066;47,22122713;38,88785795;47,22116866;38,88802961;47,22140987;38,88824419;47,22118328;38,88897375;47,22089821;38,8898106;47,22072279;38,89037922;47,22049619;38,89119462;47,22026229;38,8919349;47,22007955;38,89251426;47,21991874;38,89298633;47,2195752;38,89281467;47,219122;38,89247135;47,21875652;38,89221385;47,21832524;38,89181689;47,21798899;38,89157012;47,2179232;38,89129117;47,21804747;38,89109806;47,21817174;38,8906689;47,21839834;38,88999299;47,21862494;38,88927415;47,21883692;38,88855532;47,21901236;38,88790086;47,2192755;38,88711766;47,21950941;38,88650611;47,21998453;38,88889864;2;415;151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;41;47,21817174;38,88305143;47,21856646;38,88235405;47,21893195;38,88120607;47,21931936;38,88009027;47,21975063;38,87882427;47,2201892;38,87727931;47,2205766;38,8759704;47,22075933;38,87583092;47,22066431;38,8754876;47,2201161;38,87579874;47,21973601;38,87598113;47,21936322;38,87617424;47,21897581;38,87618497;47,2187419;38,87635663;47,21841296;38,8750048;47,2180694;38,8737388;47,21779163;38,87278393;47,21758695;38,87203291;47,21737497;38,87126044;47,21717029;38,87058452;47,21660742;38,87101367;47,2161542;38,87124971;47,21556208;38,87160376;47,21502844;38,87188271;47,21432666;38,87232259;47,21388804;38,8725479;47,21347134;38,87279466;47,21309851;38,87306288;47,21349328;38,87421087;47,21382224;38,87518719;47,21423162;38,87629226;47,21457521;38,8772364;47,21487493;38,87806252;47,21526237;38,87908176;47,21548167;38,87978986;47,21569367;38,88036922;47,21586911;38,88081983;47,21616151;38,88123826;47,21654894;38,88175324;47,21704602;38,88218239;47,2175504;38,88259009;47,21707526;38,87754754;0;1432;520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;55;47,2203427;38,88409213;47,22095669;38,88413504;47,22161453;38,88417796;47,2226232;38,88421014;47,22347837;38,88428524;47,22469165;38,8843067;47,2253129;38,88437108;47,2262338;38,88445691;47,22719123;38,88451055;47,22795862;38,88448909;47,22902563;38,88459638;47,2289087;38,88518647;47,22881369;38,88623789;47,22882831;38,8872464;47,22884293;38,88814763;47,22868945;38,88879136;47,22824364;38,88946727;47,22772475;38,89020756;47,22736663;38,89073328;47,2269939;38,8913019;47,22673079;38,8917096;47,22659923;38,89203146;47,22657;38,89229969;47,22595607;38,89232114;47,22542253;38,8922675;47,22482321;38,8922675;47,22422388;38,89220313;47,22332488;38,89212802;47,22293749;38,89332965;47,22250626;38,89461711;47,22244778;38,89496044;47,22184112;38,89446691;47,22129292;38,89405921;47,22067162;38,8936086;47,22031346;38,89331892;47,21991874;38,89298633;47,22007955;38,89251426;47,22026229;38,8919349;47,22049619;38,89119462;47,22072279;38,89037922;47,22089821;38,8898106;47,22118328;38,88897375;47,22140987;38,88824419;47,22116866;38,88802961;47,22122713;38,88785795;47,22107364;38,88775066;47,2211248;38,88748244;47,22124175;38,88712839;47,2213587;38,88683871;47,22111018;38,88669923;47,22069355;38,88637737;47,22026229;38,88606623;47,21975793;38,88573364;47,21990413;38,88506845;47,2201161;38,88443545;47,22434083;38,88838366;1;975;354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
